,x,y,likelihood,row,col,tile,action
9,264.3633728027344,263.8329162597656,0.9999940395355223,1,2,11.0,
10,265.4273681640625,264.0809631347656,0.9999982118606568,1,2,11.0,
11,264.4083251953125,267.2458190917969,0.9999987483024596,1,2,11.0,
12,262.8689270019531,269.7843017578125,0.9999995231628418,1,2,11.0,
13,262.1207580566406,273.43536376953125,0.9999998807907104,1,2,11.0,
14,261.6871643066406,275.3013916015625,1.0,1,2,11.0,
15,261.399658203125,276.01708984375,1.0,1,2,11.0,
16,261.3285827636719,276.9940185546875,1.0,1,2,11.0,
17,260.3384094238281,277.56219482421875,0.9999998807907104,1,2,11.0,
18,257.7596435546875,282.0051574707031,0.9999996423721312,1,2,11.0,
19,256.76373291015625,283.3339538574219,0.9999996423721312,1,2,11.0,
20,256.2328796386719,284.35760498046875,0.9999996423721312,1,2,11.0,
21,255.68067932128903,285.2988586425781,0.9999994039535522,1,2,11.0,
22,258.06170654296875,287.31005859375,0.9999999403953552,1,2,11.0,
23,263.4637451171875,290.0222473144531,0.9999998211860656,1,2,11.0,
24,265.0270690917969,290.3865966796875,0.9999991655349731,1,2,11.0,
25,265.12353515625,291.8731689453125,0.9999983310699464,1,2,11.0,
26,266.5199890136719,292.9850769042969,0.9999980330467224,1,2,11.0,
27,267.94500732421875,294.9888916015625,0.9999971389770508,1,3,16.0,
28,269.7120056152344,297.7838439941406,0.999991238117218,1,3,16.0,
29,270.0357666015625,301.0866394042969,0.9999885559082032,1,3,16.0,
30,270.2505187988281,304.7481994628906,0.9999986886978148,1,3,16.0,
31,270.67828369140625,306.7926940917969,0.9999994039535522,1,3,16.0,
32,270.910888671875,308.3793334960937,0.9999995827674866,1,3,16.0,
33,273.0480041503906,311.4826354980469,0.9999982118606568,1,3,16.0,
34,273.0509033203125,312.0153503417969,0.9999964237213136,1,3,16.0,
35,273.5357971191406,312.6499938964844,0.9999957084655762,1,3,16.0,
36,273.2892150878906,311.71026611328125,0.9999969005584716,1,3,16.0,
37,273.54815673828125,310.75689697265625,0.9999985694885254,1,3,16.0,
38,275.7034912109375,307.4364013671875,0.9999997615814208,1,3,16.0,
39,276.5338134765625,306.2950134277344,0.9999995827674866,1,3,16.0,
40,277.6216125488281,305.81298828125,0.9999995827674866,1,3,16.0,
41,278.9627685546875,305.2075500488281,0.9999995231628418,1,3,16.0,
42,280.08453369140625,305.5730895996094,0.999999225139618,1,3,16.0,
43,281.8146667480469,305.3934020996094,0.9999994039535522,1,3,16.0,
44,282.0781555175781,305.6907653808594,0.9999994039535522,1,3,16.0,
45,282.3725891113281,305.7913818359375,0.9999992847442628,1,3,16.0,
46,282.9219055175781,306.0888366699219,0.999999225139618,2,3,17.0,DOWN
47,283.5150451660156,306.548828125,0.9999992847442628,2,3,17.0,
48,284.5669250488281,307.2443542480469,0.9999986886978148,2,3,17.0,
49,284.7648620605469,307.147705078125,0.9999986886978148,2,3,17.0,
50,284.59405517578125,306.81549072265625,0.9999986886978148,2,3,17.0,
51,283.4110412597656,306.3633117675781,0.999999225139618,2,3,17.0,
52,282.61285400390625,306.30029296875,0.999999225139618,2,3,17.0,
53,282.469482421875,307.13641357421875,0.9999993443489076,1,3,16.0,UP
54,282.0713806152344,306.8896789550781,0.999998927116394,1,3,16.0,
55,280.2851867675781,307.8798217773437,0.9999980926513672,1,3,16.0,
56,279.7929382324219,308.2625732421875,0.9999972581863404,1,3,16.0,
57,279.8237609863281,308.3056640625,0.9999977350234984,1,3,16.0,
58,279.7056579589844,308.0994567871094,0.9999975562095642,1,3,16.0,
59,279.8382873535156,308.2246398925781,0.9999969005584716,1,3,16.0,
60,279.8510437011719,308.2581787109375,0.999997615814209,1,3,16.0,
61,279.4022521972656,308.7011413574219,0.9999955892562866,1,3,16.0,
